adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,10055,tt0451187,en,Room 6,The school teacher Amy has been proposed by her boyfriend Nick early in the morning and she promises her answer later in the afternoon...,1.126642,/xh6LEDeAFs6gbkCkvqn4Nsq3jZ7.jpg,"[{'name': 'Mindfire Entertainment', 'id': 8068}, {'name': 'CFQ Films', 'id': 52209}, {'name': 'Haunted Hospital Productions Inc.', 'id': 52210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Room 6,False,4.3,15
False,,3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,98582,tt1924277,es,Grupo 7,"Angel, a young intelligent and kind, aims to be a police inspector. Rafael  instead  is an expeditious, forceful and arrogant policeman. Meanwhile, Miguel and Mateo are part of Group 7, a group of rogue cops ready to do anything to achieve their goals.",2.977321,/j6YLnLaX1jPCw62ICVI5GdkXDkB.jpg,"[{'name': 'TVE', 'id': 103}, {'name': 'La Zanfoñia Producciones', 'id': 257}, {'name': 'Canal Sur Televisión', 'id': 6878}, {'name': 'Atípica Films', 'id': 7342}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2012-04-03,0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Unit 7,False,5.8,43
False,"{'id': 135489, 'name': 'Wishmaster Collection', 'poster_path': '/7nOdiSiu1b5AuNlXNuq73nLq6i6.jpg', 'backdrop_path': '/yCTkIUEOwc7HAGAoZGK85MK8dAd.jpg'}",0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,28635,tt0254871,en,Wishmaster 3: Beyond the Gates of Hell,"The evil Djinn is back at again, this time wreaking havoc on the students of Illinois' Baxter University. His victim is a beautiful, innocent and studious teenage girl named Diana Collins who accidentally opened up the Djinn's tomb and released him.",8.893041,/dXLw1oRPwhDIspGQ3XB4SUCPBg6.jpg,"[{'name': 'Overseas FilmGroup', 'id': 888}, {'name': 'GFT Entertainment', 'id': 1069}, {'name': 'Artisan Entertainment', 'id': 2188}, {'name': 'Blue Rider Pictures', 'id': 2623}, {'name': 'Paquin Entertainment Group', 'id': 24076}, {'name': 'Pendle View (WM) Limited', 'id': 24077}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-23,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Three wishes, one nightmare.",Wishmaster 3: Beyond the Gates of Hell,False,3.8,38
False,"{'id': 19285, 'name': 'Leprechaun Collection (Original Series)', 'poster_path': '/kdnaM7K8T8oXwWk2QdiWEs8Zg2w.jpg', 'backdrop_path': '/pRjYboGyfjO5PkY7Rdg21s4FhoI.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,19288,tt0339294,en,Leprechaun: Back 2 tha Hood,"When Emily Woodrow and her friends happen on a treasure chest full of gold coins, they fail to to heed the warnings of a wise old psychic who had foretold that they would encounter trouble with a very nasty and protective Leprechaun.",2.551286,/dIyJ9mA3mPW1WEme5tUjaadHrYb.jpg,"[{'name': 'Lions Gate Enterntainment', 'id': 63092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-30,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil has a whole new rap!,Leprechaun: Back 2 tha Hood,False,4.9,26
False,"{'id': 117952, 'name': 'The Dentist Collection', 'poster_path': '/pMkTKSKpfeB8hzsFShh6YJSkINb.jpg', 'backdrop_path': '/8cHguvhqp09immQuZboAfhrgA0h.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,37526,tt0161492,en,The Dentist 2: Brace Yourself,"Dr. Caine, the murdering dentist from the original movie, has escaped from the mental hospital where he has been since being caught. Hoping to resume a normal life, he makes his way to a quiet Midwestern town under a false name and takes on the responsibilities of the town dentist Things are starting to look up for Caine, until the day when he catches his new love in the arms of someone else. Just as in the first movie, this sends him back over the edge and into another homicidal rampage, with his unfortunate patients bearing the brunt of his hostility.",1.127098,/eE6Zgya8lDxZzHTvc60aUfNnwLm.jpg,"[{'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-12-11,0,100.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Brace Yourself!,The Dentist 2: Brace Yourself,False,4.3,20
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,38602,tt0081062,en,Little Lord Fauntleroy,"\"Young Cedric (Ceddie) Errol and his widowed mother (known only as \"\"Dearest\"\") live in genteel poverty in 1880s Brooklyn after the death of his father. Cedric's grandfather",the Earl of Dorincourt,has long ago disowned his son for marrying an American. But after the death of the Earl's remaining son,he decides to accept the little Cedric as Lord Fauntleroy,"his heir.\"",6.821649,/xclr7DdFhp6tN6wvb5jt5iVmDS3.jpg,"[{'name': 'Norman Rosemont Productions', 'id': 1585}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1980-11-25,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://shinkaimakoto.jp/archives/504,222715,tt3300814,ja,だれかのまなざし,"\"The story is set \"\"slightly in the future\"\" and revolves around Aya \"\"Aachan\"\" Okamura",a woman who has been working for two years and has begun living on her own for a job opportunity. With Aachan's mother working overseas as a doctor,Aachan's father is now living alone with the family's longtime pet cat Mii-san. One night,Aachan returns from a long day at work,and as she rests on her bed,she reminiscences about the times the family had together. She remembers the sadness she felt when her mom went overseas,and the solace she felt when her father brought home Mii-san to give her comfort. Then,"she receives a phone call…\"",1.631553,/2LtROJtIvVKxuCaFfcyUHaKoxDI.jpg,"[{'name': 'CoMix Wave', 'id': 3756}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-02-08,0,7.0
False,"{'id': 135489, 'name': 'Wishmaster Collection', 'poster_path': '/7nOdiSiu1b5AuNlXNuq73nLq6i6.jpg', 'backdrop_path': '/yCTkIUEOwc7HAGAoZGK85MK8dAd.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,38157,tt0254872,en,Wishmaster 4: The Prophecy Fulfilled,"The unspeakable evil of the soul-devouring djinn rises again in this fourth electrifying installment of the unstoppable Wishmaster horror legacy! But now, as a host of new victims see their most nightmarish wishes come true, the world faces the ultimate demonic terror: an onslaught of multiple djinns hell-bent on destroying everything in their path!",2.637066,/6j8uQyOdIylu8hJQ0mE34g6tp3Q.jpg,"[{'name': 'Overseas FilmGroup', 'id': 888}, {'name': 'GFT Entertainment', 'id': 1069}, {'name': 'Artisan Entertainment', 'id': 2188}, {'name': 'Blue Rider Pictures', 'id': 2623}, {'name': 'Paquin Entertainment Group', 'id': 24076}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-06-10,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Leave no soul unturned.,Wishmaster 4: The Prophecy Fulfilled,False,4.1,34
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",,67298,tt0073298,en,Lisztomania,"\"A send-up of the bawdy life of Romantic composer/piano virtuoso Franz Liszt, with ubiquitous phallic imagery and a good portion of the film devoted to Liszt's \"\"friendship\"\" with fellow composer Richard Wagner. The film begins during the time when Franz would give piano performance to a crowd of shrieking teenage fans while maintaining affairs with his (multiple!) mistresses. He eventually seeks Princess Carolyne of St. Petersburg (at her invitation)",elopes,and,after their marriage is forbidden by the Pope,"he embraces the monastic life as an abbé.\"",1.144401,/9XKctXYIzXxGZcMPALesdYb7tP8.jpg,"[{'name': 'Goodtimes Enterprises', 'id': 4597}, {'name': 'Visual Programme Systems', 'id': 14123}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1975-10-10,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The erotic, exotic electrifying rock fantasy... It out-Tommy's TOMMY."
False,,750000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",,151509,tt2526856,en,Trapped in the Closet: Chapters 23-33,"\"The long awaited sequel to R. Kelly's \"\"Trapped in the closet\"\" series.\"",0.433321,/bQcXy40C4xO8CFGyIdvkHU3Ek6I.jpg,"[{'name': 'Relevant', 'id': 83440}, {'name': 'Fuzzy Bunny Productions', 'id': 83441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-11-23,0,45.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Trapped in the Closet: Chapters 23-33,False,6.5,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,257925,tt0198371,ja,忠臣蔵,"In March of 1701, Asano, a young provincial lord invited to attend formal ceremonies at the Shogun’s castle, receives special instructions in etiquette for the occasion, but neglects to pay the customary gratuity to his instructor, Kira.  Kira insults Asano publicly for the slight, prompting the outraged Asano to draw his sward against the older man within the castle, a capital offense.  Asano is then forced to commit seppuku and his fief is confiscated, his retainers dispersed.  Twenty-one months later, after making elaborate plans, forty-seven of Asano’s loyal retainers attack Kira’s mansion on a snowy night and take their revenge.  Though their vendetta was criminal, the forty-seven attract the sympathies of the public and government alike and are allowed the privilege of dying honourably at their own hands.",0.668944,/jcgkwZzgb0zy0cSnywrAdWKCROW.jpg,"[{'name': 'Daiei Studios', 'id': 881}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1958-03-31,0,166.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Loyal 47 Ronin,False,7.0,1
False,,0,"[{'id': 37, 'name': 'Western'}]",,258200,tt0030382,en,The Lone Ranger,"\"In 1865, Captain Mark Smith of the Confederate Army leads a band of deserters to conquer Texas and rule it as a dictator. In one of his first actions, he captures and assumes the identity of Texas' new Finance Commissioner, Colonel Marcus Jeffries, after having the real man murdered. When a contingent of Texas Rangers enters the territory, Snead, one of Smith's men, leads them into an ambush by Smith's \"\"troopers\"\". The Rangers are apparently wiped out",although one injured survivor is left. The survivor,nursed back to health by Tonto,"swears to avenge the massacre and defeat \"\"Colonel Jeffries\"\" and his men.\"",0.001707,/Atw9fAmRuJzZcZDELbUd1i6g30z.jpg,"[{'name': 'Republic Pictures (I)', 'id': 14317}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-02-13,0,264.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"HEIGH-YO, SILVER! NOW WE'RE ON THE SCREEN! The three greatest characters of radio brought to vital screen life in the outstanding serial entertainment of all time.",The Lone Ranger
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,218369,tt0028354,en,That Girl From Paris,"\"This light-hearted musical romance follows the exploits of Nikki Martin (Lily Pons), a beautiful French opera star who stows away on an ocean liner in hopes of escaping her jealous fiancee. Once aboard, she joins an American swing band and falls in love with its leader (Gene Raymond), who, after hearing her sing, eventually comes to reciprocate her feelings. That Girl From Paris received an Academy Award Nomination for Best Sound, and includes musical highlights such as, \"\"Seal It With a Kiss","\"\" \"\"The Blue Danube","\"\" \"\"Una Voce Poco Fa","\"\" and \"\"The Call to Arms.\"\" Directed by Leigh Jason",this movie also features actors Mischa Auer,Frank Jenks,"Lucille Ball and Jack Oakie.\"",0.125647,/hPjVJEkanvwOik0mWXTkMy9u4BC.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-12-31,0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]"
False,"{'id': 99727, 'name': 'Stuart Little Collection', 'poster_path': '/tBWjHQBmEa91Pa3R96zGdosULom.jpg', 'backdrop_path': '/diOx2L0SIlgrriuYebChp9UNX65.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",http://www.sonypictures.com/cthe/stuartlittle3/site/,30178,tt0472602,en,Stuart Little 3: Call of the Wild,"With school out for the summer, the Littles are vacationing in a cabin by the lake, and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast, it's up to Stuart and a skunk named Reeko to rescue him and a few other friends.",4.014225,/8yysUCHpRQX9viGCWM6Fj8bHIP5.jpg,"[{'name': 'Mainframe Entertainment', 'id': 5024}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-07-14,0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Stuart Little 3: Call of the Wild,False,4.6,65
False,"{'id': 143766, 'name': 'The Substitute Collection', 'poster_path': '/hImw5aICI3kqEFARKVBzHkehVWb.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,29812,tt0120847,fr,The Substitute 2: School's Out,"When teacher Randall Thomasson is killed during a carjacking, an unexpected visitor shows up at his funeral - his estranged brother, Karl Thomasson (Treat Williams). An ex-Green Beret turned mercenary. Karl signs on as a new substitute teacher in order to investigate Randall's murder.",6.643263,/uoEzhF2pHmU6AbXUw1KUr5m7LOD.jpg,"[{'name': 'Gun for Hire Films', 'id': 15042}, {'name': 'Live Film & Mediaworks Inc.', 'id': 40674}, {'name': 'Dinamo Entertainment', 'id': 40675}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-08-01,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Substitute 2: School's Out,False,5.1,19
False,,0,"[{'id': 18, 'name': 'Drama'}]",,44919,tt0031750,en,The Old Maid,"\"Delia marries Jim, not Joe After Delia breaks her engagement to Clem and marries Jim, Clem promises to marry Delia's cousin Charlotte, but he dies at the battle of Vicksburg leaving Charlotte an unwed mother. She and her daughter Tina, presumably an orphan, move in with Delia who legally adopts the girl. Charlotte watches her daughter grow up and get married, never able to claim her as her own. CORRECTION; Delia breaks her engagement to Clem, in favor of wealthy Jim. Cousin Charlotte comforts Clem, and becomes pregnant. Clem dies in the war before he can marry her, and Charlotte raises her daughter as a \"\"foundling.\"\" When Jim's brother",Joe,falls in love with Charlotte,Delia,out of spiteful jealousy,destroys the forthcoming wedding,"and eventually takes Charlotte's child from her.\"",2.603629,/3y8CpUVGYB4VM6BCHEDyQ28IojL.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-09-02,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]"
False,"{'id': 254636, 'name': 'Maniac Cop Collection', 'poster_path': '/dqVur72p8vcmHNFl9FAeYE96JYA.jpg', 'backdrop_path': '/f0iM8AhxX98ZA5Sm6oeVQVKMS1u.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",,50687,tt0104808,en,Maniac Cop 3,"A female cop is gunned down and wrongly accused of using excessive force in a hostage rescue attempt. Maniac cop returns from the dead once more to seek revenge, destroying everthing and anyone that stands in his way.",2.18104,/s7NU9CJx1usJWlTLIxxBVcfDeL.jpg,"[{'name': 'NEO Motion Pictures', 'id': 86906}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-02-01,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Maniac Cop 3: Badge of Silence,False,5.0,21
False,,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",http://www.madeinromaniathemovie.com,94792,tt0963177,en,Made in Romania,"\"\"\"Made In Romania\"\" is the story of a producer who is given the chance to realize his dream project; to film an adaptation of an obscure",beautifully written Victorian novel,"\"\"The Tides of Reason\"\". Disillusioned after years of making low budget genre films",the producer readily accepts the demands of his less than legitimate financiers. Namely,the production be filmed entirely in Romania to take advantage of a complicated and slightly suspicious tax deal. Shot in documentary style,this behind-the-scenes comedy deftly and inexorably exposes the painful reality of runaway film production. Way off the radar in deepest,darkest,rural Romania the hopelessly disconnected production veers swiftly off the tracks as bizarre personalities,cultural,"economic and language issues quickly combine to send the production spiraling into hysteria. Written by Neil Monaghan\"",0.14258,/bQgFUVXYjsJlo3T9p9T6CgFnGir.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",2010-12-28
False,,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.psych9.com/,55045,tt0901504,en,Psych:9,A young woman with a troubled past takes a job at recently closed down hospital. Working the night shift alone she begins to experience a series of unsettling events that lead her to believe that the hospital may be connected to a number of recent murders in the area. To uncover the truth she will have to revisit the past behind the walls of Psych:9.,1.849045,/3Q2qUkNHRVpxWJzJtoMbxGTlmSd.jpg,"[{'name': 'International Production Company', 'id': 1507}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",2010-05-07,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Psych:9,False,4.3,18
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,18278,tt1230211,en,Perkins' 14,"\"Ronald Perkins builds an army of 14 people brainwashed through cult-like methods to protect him from his parents' killers. When Perkins is imprisoned, the police unwittingly unleash his followers on a small town and they've only got one thing on their mind: \"\"Kill for Mr. Perkins.\"\"\"",1.18443,/dAIqnudJXutwx9dCu5fhzaBuzx9.jpg,"[{'name': 'After Dark Films', 'id': 3608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-09,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Years have gone by... not heard from, nor seen. Destined to KILL. Its...",Perkins' 14,False,4.8,17
False,"{'id': 389867, 'name': 'Shark.Attack', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",,42187,tt0222355,fr,Shark Attack 2,"A biological experiment goes bad, this time releasing a gaggle of mutated great white sharks with a taste for human flesh. Soon enough, shark expert Nick West is on the case, leading a crew to study them and eventually bring them back into captivity. West's plans hit a snag, however, when Australian shark hunter Roy Bishop is called in to wipe out the fishy menace.",0.73047,/8Qai7KKmDwoQBAzyQBxAmIEmIDa.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Do Productions', 'id': 8464}, {'name': 'Nu World Services', 'id': 20813}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-02-13,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The killer is back,Shark Attack 2,False,4.1,18
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,33037,tt0154587,en,"Hey There, It's Yogi Bear","\"Yogi Bear and his pal Boo Boo are shipped off to the San Diego Zoo by Jellystone National Park's Ranger Smith who is tired of Yogi's \"\"pick-a-nick\"\" basket stealing. Yogi escapes by convincing a bear named Cornpone to switch places with him and go to sunny California and returns to the park. His girlfriend",Cindy,not realizing Yogi has escaped,"goes looking for him and is kidnapped by a circus owne\"",1.136583,/r2VoxxqZHe12A7KsVznMPeiED3R.jpg,"[{'name': 'Hanna-Barbera Productions', 'id': 1353}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1964-01-01,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,HEY THERE! Here's a whole NEW world of wonderful entertainment just for YOU...and YOU...and YOU!,"Hey There, It's Yogi Bear"
False,"{'id': 279715, 'name': 'Beck Collection', 'poster_path': '/8Kzrc2bsGt0RUyTN6vHvh4yu0QO.jpg', 'backdrop_path': None}",0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,315362,tt4186390,sv,Beck 28 - Familjen,"When a well-known crime boss is murdered by a sniper in front of his family, Beck and his team are challenged to discover which one of his many enemies could be responsible for the crime.",0.956873,/pS5am0qcsnrajUSdBS9EbF3vyPZ.jpg,"[{'name': 'Nordisk Film', 'id': 235}, {'name': 'TV4 Sweden AB', 'id': 8267}, {'name': 'TV2 Norge', 'id': 11682}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2015-01-10,0,90.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Beck 28 - Familjen,False,6.3,9
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,214909,tt0035537,en,We Were Dancing,"A penniless former princess weds an equally cash-strapped baron, so they support themselves by becoming houseguests at the homes of wealthy American socialites. Norma Shearer's last film.",0.058922,/vQ3yHei5hSaloyByWL3G22zBZK9.jpg,"\"[{'name': \"\"Loew's\"\"",'id': 1460},{'name': 'Metro-Goldwyn-Mayer (MGM)',"'id': 8411}]\"","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-04-30,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,The hilarious story of two lovable chiselers.,We Were Dancing
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,27858,tt0057393,en,PT 109,"Dramatization of President John F. Kennedy's war time experiences during which he captained a PT boat, took it to battle and had it sunk by a Japanese destroyer. He and the survivors had to make their way to an island, find food and shelter and signal the Navy for rescue.",1.256573,/t4YlXygBb3YfN5y7Ffcx8lzWIlQ.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-06-19,0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Most men would have given up...But not the crew of PT 109,PT 109,False,6.0,3
False,"{'id': 222634, 'name': 'Tooth Fairy Collection', 'poster_path': '/2P7Ua3qTgM5COjBfdBV0614wXaw.jpg', 'backdrop_path': '/kyIUMRJHxH2Al3nFNxN63Hnin2p.jpg'}",5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,84575,tt1935929,en,Tooth Fairy 2,"\"Larry Guthrie, who loses his first love to the town hot shot, decides to win her back by volunteering with the children at her after-school program. When Larry accidentally tells the kids the Tooth Fairy is make-believe, he soon is transformed into a tutu-clad fairy with the \"\"sentence\"\" of collecting teeth.\"",2.795621,/n0AZqTMddhspKG6vxkwJqm5GoYe.jpg,"[{'name': '20th Century Pictures', 'id': 4985}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-06,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Just Wing It,Tooth Fairy 2,False,4.6,38
False,"{'id': 19163, 'name': 'The Land Before Time Collection', 'poster_path': '/n1bjdBVThBezxR6nEf2dy43sTtV.jpg', 'backdrop_path': '/alkvR9vTtuZEmd5ygsayOfxYOMa.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,25587,tt0301526,en,The Land Before Time VIII: The Big Freeze,"\"When the dinosaur families get trapped in a valley by an ice storm, one family of \"\"spike tail\"\" dinosaurs volunteers to leave since they consume more food than the others. Meanwhile",the young dinos and a new adult dinosaur named Mr. Thicknose,head out to bring back their friend Spike,"who has left his friends to be with members of his own species.\"",4.050424,/sgRPCJfJyNkYqFNN3lRZW1Q1rVM.jpg,"[{'name': 'Universal Cartoon Studios', 'id': 4285}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-04,0,75.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Land Before Time VIII: The Big Freeze
False,"{'id': 394258, 'name': 'The Amazing Colossal Man Duology', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,38269,tt0052378,en,War of the Colossal Beast,"\"Glenn Manning, \"\"The Amazing Colosasal Man","\"\" believed dead after falling from the Hoover Dam",reemerges in rural Mexico,brain damaged,disfigured,"and very angry.\"",0.217456,/t8iRV68Fs8npp2i4NtACfM8eqhI.jpg,"[{'name': 'Carmel Productions', 'id': 5695}, {'name': 'American International Pictures (AIP)', 'id': 9266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1958-06-04,0,69.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released
False,,0,"[{'id': 18, 'name': 'Drama'}]",,65496,tt1570970,fr,Mes chères études,"\"Laura is a 19-year-old university freshman who desperately wants to do well in school. She works a part-time job but cannot make ends meet. One evening in which she is short of funds, she answers a personal ad online by \"\"Joe","\"\" 57","who seeks a female student for \"\"tender moments.\"\" The pay is 100 euros per hour. Laura pledges to do this just once",and three days later,"she goes to a hotel room with Joe. And then her spiral begins.\"",3.732023,/ozKPo7l668X8yatgg4wIummpmQG.jpg,"[{'name': 'Les Films du Kiosque', 'id': 2951}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-01-18,0,101.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,
False,"{'id': 166378, 'name': 'Joy Ride Collection', 'poster_path': '/ln6CZn4pEBOea3757FaMukhgp25.jpg', 'backdrop_path': '/eDU0xWJge0Sj2A1hyp5NtTcc3OZ.jpg'}",0,"[{'id': 53, 'name': 'Thriller'}]",,259074,tt3138376,en,Joy Ride 3,"Rusty Nail is back on the road again looking to punish injustice at every turn - and this time it's with a group of hotheaded street racers on their way to the Road Rally 1000. As they drive through a desolate shortcut on the way to the race, an encounter with Rusty turns sour and soon he is tracking, teasing and torturing them until the end of the road.",2.681592,/qfZsy4gxrBDvIzoiT0HqFjQgobP.jpg,"[{'name': 'WT Canada Productions', 'id': 20774}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-03,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rusty Returns...,Joy Ride 3,False,4.5,53
