adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 253537, 'name': 'Spud Collection', 'poster_path': '/cYT62PxuQ7QRkfifOCoMiTxLSe.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,200580,tt2262270,en,Spud 2: The Madness Continues,"The year is 1991, and Spud Milton's long walk to manhood is still creeping along at an unnervingly slow pace. Approaching the ripe old age of fifteen and still no signs of the much anticipated ball-drop, Spud is coming to terms with the fact that he may well be a freak of nature. With a mother hell-bent on emigrating, a father making a killing out of selling homemade moonshine, and a demented grandmother called Wombat, the new year seems to offer little except extreme embarrassment and more mortifying Milton madness. But Spud is returning to a boarding school where he is no longer the youngest or the smallest. His dormitory mates, known as the Crazy Eight, have an unusual new member and his house has a new clutch of first years (the Normal Seven). If Spud thinks his second year will be a breeze, however, he is seriously mistaken.",1.999654,/chjQGcEXQE5C9YUM90AH9iFFZpE.jpg,"[{'name': 'Rogue Star Films', 'id': 28149}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2013-06-06,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Spud 2: The Madness Continues,False,7.2,9
False,,0,"[{'id': 37, 'name': 'Western'}]",,38666,tt0053445,en,The Wild and the Innocent,"\"Charming tale of mountaineer-trapper Murphy's first taste \"\"big city\"\" life with young",sweet Sandra Dee in tow. She flees her family,which tried to trade her for some of Murphy's beaver pelts,and tags along with the reluctant Murphy. They get into all manner of trouble in town,"and Murphy has to shoot the sheriff to rescue Dee from her job as a dancehall girl.\"",0.314313,/a1gfFtOwWKYu1ALx70HVIZ4MAbv.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1959-05-27,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",,347528,tt3271220,en,"Chronic-Con, Episode 420: A New Dope","In response to Morgan Spurlock's COMIC-CON: A FAN'S HOPE, comedian Doug Benson (SUPER HIGH ME) stars in this doc that looks at San Diego Comic-Con from his hazy perspective. Featuring fellow pot and film fanatics Kevin Smith, Brian Posehn, Joe Rogan and even Spurlock himself, it's a fun look at a rapidly growing cultural event.",0.20562,/16pPnt4ce0i3zU7QOoHDD4JN9Oe.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-03,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Chronic-Con, Episode 420: A New Dope",False,3.7,5
False,,500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,55149,tt0096744,en,84C MoPic,A cameraman embedded with a reconnaissance patrol charts their mission across territory controlled by the Vietnamese. An impressively naturalistic Vietnam film. Impressive performance by unknown actors in this low-budget Vietnam drama. The story is being told in the form of a documentary; a camera team follows an Army unit in pursuit of 'Charlie'. Filmed in Southern California. The movie's producing company itself is called '84 Charlie MoPic'.,1.061491,/eKO3K9r46AXKxWHPGmzAz99qTzt.jpg,"[{'name': 'The Charlie Mopic Company', 'id': 916}, {'name': 'Charlie Mopic', 'id': 78918}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-03-22,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,,84C MoPic,False,5.8,12
False,"{'id': 55428, 'name': 'Curious George Collection', 'poster_path': '/8nOAUE2VgdnzxYurRjd1KjE98Sm.jpg', 'backdrop_path': '/qC533xWXnpR8SG3zrll8aKmeQXV.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://curiousgeorgedvd.com/index2.html,23903,tt1350484,en,Curious George 2: Follow That Monkey!,"The film chronicles George's adventures as he befriends Kayla, a baby elephant, at a magic circus show and helps her travel across the country to be reunited with her family.Accompanied by his friend, the Man with the Yellow Hat, George travels by foot, train, and truck to reach Kayla's brother and sister in California, only to be accused of elephant-napping and brought all the way back to New York.",2.24177,/hLDajpHfhAGp6vr9HZPezonJlK4.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Animation Studios', 'id': 5556}, {'name': 'Toon City', 'id': 12203}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-27,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Show me the Monkey!,Curious George 2: Follow That Monkey!,False,6.1,7
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,19828,tt0312297,en,10 Attitudes,Story of a jewish man who discovers that his boyfriend of 10 years is cheating on him.,0.659927,/mD8IqFmWetrHhmZxtz1o30PlWx8.jpg,"[{'name': 'Ariztical Entertainment', 'id': 3680}]",[],2001-01-01,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,10 Attitudes,False,3.0,2
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,40205,tt1646876,en,16 Wishes,"The story about Abby Jensen, a girl who's been eager to reach her 16th birthday and has kept a secret wish list since she was a little girl. When the Big Day actually arrives, utter disaster strikes, leaving Abby to think her birthday is ruined. But when a mysterious box of magical birthday candles arrives to turn things around, Abby's 16 Wishes start to come true. Her day gets better and better...until she makes one wish that threatens to change everything.",4.869925,/7EmxxTry7JAqFogSl0TNWLyMrx2.jpg,"[{'name': 'Disney Channel', 'id': 3213}, {'name': 'Marvista Entertainment', 'id': 6679}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-06-25,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Everyone's sweet 16 is special, Abby's is magical.",16 Wishes,False,5.5,283
False,,25000,"[{'id': 35, 'name': 'Comedy'}]",,23427,tt0455299,en,29th and Gay,"Following a year in the life of James Sanchez, it's a story about a guy rapidly approaching thirty, who doesn't have a six-pack, full head of hair or a boyfriend. While his best friend Roxy, an actress-turned-activist, struggles with showing him there's life beyond the glitz of the disco ball, his other friend, Brandon, one of those gay boys comfortable in his own gay skin, works on getting James to at least talk to a boy. Feeling out of place in the world of circuit boys, caught between his Hispanic-American heritage and being gay, we watch James find his place in the world, realizing that life is in the journey, not the destination.",0.266907,/hxe2UXtMxDlhb4lwriuKuYT6P5.jpg,"[{'name': 'TLA Releasing', 'id': 328}]",[],2005-01-01,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,29th and Gay,False,5.0,2
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://tlareleasing.com/films/3-day-weekend/,19369,tt1137994,en,3-Day Weekend,"Long-term couple Simon and Jason, along with daddy-ish Cooper and his boy du jour, escape to a mountain cabin for a three-day weekend away from their hectic city lives. Looking to spice up this long-standing tradition, they add a special twist to this years retreat - each of them must invite one attractive single friend to their mountain getaway.",1.14896,/m5G7BPEFZrmQbeD0Ash48I2LA2I.jpg,"[{'name': 'TLA Releasing', 'id': 328}, {'name': 'Guest House Films', 'id': 3598}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-06-03,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Start Packing,3-Day Weekend,False,3.6,5
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,259300,tt3008816,ja,009ノ1（ゼロゼロクノイチ） THE END OF THE BEGINNING,"\"Marking the 75th anniversary of his birth, Shotaro Ishinomori's classic spy heroine manga \"\"009-1\"\" has been adapted into a live-action motion picture for the first time ever.\"",0.694855,/mfaJONOSfwQ4KoShR4kcDu1VDjT.jpg,"[{'name': 'Ishinomori Productions', 'id': 8670}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-09-07,0,82.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,She was forced to become the perfect killing machine with a heart of steel.,009-1: The End of the Beginning,False,3.5,3
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,135579,tt1989485,en,Dead Before Dawn 3D,"A bunch of college kids accidentally unleash an evil curse that causes people to kill themselves and turn into Zombie Demons, aka ZEMONS!",2.642791,/lkbVIu7nJm3IlchcHdqDKJsjCZ7.jpg,"[{'name': 'KSM', 'id': 68624}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2012-10-10,0,88.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Half Zombie. Half Demon. All Zemon!,Dead Before Dawn 3D,False,4.3,30
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,319337,tt1708135,de,Elser,"The breath-taking story of a man who nearly would have changed the world. 1939, when Hitler tricked millions of people at the height of his power, one said a radical No: Georg Elser, disparaged as an assassin, is one of the greatest resistance fighters.",4.969851,/r0Vm0R0kP3uF8VUpgE2MNpOXjzQ.jpg,"[{'name': 'Lucky Bird Pictures', 'id': 50449}, {'name': 'Philipp Filmproduction', 'id': 50484}, {'name': 'Delphi Medien', 'id': 50485}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2015-04-09,147315,114.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,13 Minutes,False,7.0,63
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,50162,tt0225009,ja,964 Pinocchio,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.",1.15526,/zPH1qnQE69U7dko1LLVkKaNkwah.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1991-09-14,0,97.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,964 Pinocchio,False,5.9,9
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.cuatrolunaspelicula.com,258034,tt2260850,es,Cuatro Lunas,Four stories about love and self-acceptance: An eleven year-old boy struggles to keep secret the attraction he feels towards his male cousin. Two former childhood friends reunite and start a relationship that gets complicated due to one of them’s fear of getting caught. A gay long lasting relationship is in jeopardy when a third man comes along. An old family man is obsessed with a young male prostitute and tries to raise the money to afford the experience.,2.734851,/9txGc3oPCLfYse0ozfHLltwC2Q7.jpg,"[{'name': 'Los Güeros Films', 'id': 16291}, {'name': 'Projet Kinomada', 'id': 45233}, {'name': 'ATKO Films', 'id': 45234}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2014-03-21,0,110.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,4 Moons,False,7.7,45
False,,0,"[{'id': 18, 'name': 'Drama'}]",,274820,tt2217895,en,One Square Mile,A teenager overcomes odds to run a 4-minute mile race.,2.131265,/up5uYENpP0l4q6hyZx0UYDdzAoS.jpg,"[{'name': 'One Square Mile Management Company', 'id': 73252}, {'name': 'Phoenix Rising Motion Pictures', 'id': 73253}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-05,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Teenage distance runner works hard to achieve a 4-minute mile.,4 Minute Mile,False,5.5,23
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,65628,tt0054870,it,Il federale,"\"1944. Primo Arcovazzi a fanatic member of Brigate Nere (fascist organization) is in charge to bring an opponent to the regime, Prof. George Wilson, from Abruzzo to Roma. He accepted the mandate because of his wish to be upgraded to \"\"Federale\"\". They travel by a sidecar trough the disastrous Italy",near to the final collapse,under bombings and in agony. Nevertheless the bad situation,they manage to build up a kind of friendship. Primo,even if the signals of final destruction are near,"doesn't lose his trust in the regime. The end is near.\"",0.575828,/dAXgQVMbQN4sP4XpSlulpGhEUJC.jpg,"[{'name': 'Dino de Laurentiis Cinematografica', 'id': 1216}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1961-08-05,0,100.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released
False,,7000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,354556,tt4600952,ru,Защитники,"\"During the Cold War, an organization called \"\"Patriot\"\" created a super-hero squad",which includes members of multiple soviet republics. For years,the heroes had to hide their identities,"but in hard times they must show themselves again.\"",10.830129,/r1cJPzC85XsVOzai8MMG9Qe4AH6.jpg,"[{'name': 'Enjoy Movies', 'id': 9340}, {'name': 'Big Cinema House', 'id': 87064}, {'name': 'Renovatio Entertainment', 'id': 94075}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2017-02-14,0,100.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Squad of Soviet Superheroes,Guardians
False,"{'id': 427397, 'name': 'The Angrez Collection', 'poster_path': '/aGTwpTqBiqRmL3TYVm7d0lsJFJG.jpg', 'backdrop_path': '/wj8MFAYnKz0k2LcERbpnxhL5cIK.jpg'}",50000,"[{'id': 35, 'name': 'Comedy'}]",http://en.wikipedia.org/wiki/The_Angrez,115873,tt2612156,hi,The Angrez,"\"The Angrez is a 2006 Indian comedy movie directed by Kuntaa Nikkil. In this movie, the word \"\"Angrez\"\" refers to English people and non-resident Indians.  The movie was a trendsetter in that",it was one of the first to effectively and humorously,often resorting to the slapstick kind,portray the dialect of the Old City and the Hyderabadi tongue. The film also portrays the fascination for American materialism,"the hype around the IT industry and the lifestyle and culture it has spawned.\"",0.34064,/xk3dMWJsWOClInmdORzFo7fyKx3.jpg,[],[],2006-06-02,300000,110.0,"[{'iso_639_1': 'ur', 'name': 'اردو'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,
False,,0,[],,20931,tt0476884,hi,Taxi No. 9 2 11: Nau Do Gyarah,A cabbie and businessman both in need of big money partake in a two-hour adventure together.,1.082981,/8wwBPEYLPlPtaTOk7mZ6QDf6oyn.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2006-02-24,0,116.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Taxi No. 9 2 11: Nau Do Gyarah,False,6.7,13
False,"{'id': 85817, 'name': 'Arthur and the Invisibles Collection', 'poster_path': '/lpKNbnUpP0h0cnVwC1LaE9YJB3U.jpg', 'backdrop_path': '/e8Q363orc1wi02TSSoDDlil2qXh.jpg'}",70200000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,42949,tt0940656,en,Arthur 3: la guerre des deux mondes,"Maltazard, the Evil M, is now 7 feet tall and evolving among the humans, causing terror wherever he goes. His goal is simple: forming an army of giant henchmen and ruling over the universe. Meanwhile, Arthur is still a Minimoy, and thus in a state where he's unable to fend him off. With the help of Selenia and Betameche, he hatches a plan to regain his usual size: all they must do is infiltrate Arthur's house through the pipeworks, catch an electric train from his bedroom to his grandfather's study and find an elixir that will make him grow back to his human size. Sounds simple enough, if it weren't for Darkos, Maltazard's own son, hot on their tails.",11.371222,/kcV19OrRiuJKytmoSTuA1gXCTOA.jpg,"[{'name': 'Apipoulaï', 'id': 1076}, {'name': 'Avalanche Productions', 'id': 2525}, {'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-08-22,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Final...,Arthur 3: The War of the Two Worlds,False,5.4,371
False,"{'id': 124881, 'name': 'Street Kings Collection', 'poster_path': '/r0c2hR2KQsZO3vdhFQdUsnSuUef.jpg', 'backdrop_path': '/lKOSWtpAQZh7x8YuyYFDv0Y6LWo.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,58625,tt1707687,en,Street Kings 2: Motor City,"Ray Liotta (Goodfellas) delivers an intense, electrifying performance in this explosive follow-up to the gritty urban crime thriller Street Kings. Liotta plays Detroit detective Marty Kingston, the leader of an undercover narcotics team, whose members are being systematically murdered one by one. To solve the brutal killings, Kingston joins forces with a cocky, young homicide detective. But neither of them is prepared for the shocking corruption their investigation will uncover — stunning secrets that will set both men on a violent collision course with betrayal and vengeance.",1.718239,/svVKzBrVQSvu8Wgut5xrUocwlKm.jpg,"[{'name': 'Silver Nitrate', 'id': 23909}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-07-15,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Street Kings 2: Motor City,False,4.2,27
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,66568,tt0062445,fr,La vingt-cinquième heure,"A Romanian peasant fights to get back to his family after he's imprisoned by the Nazis.The picture is based on real events. It includes Hungary's government in collaboration with the Nazis, the encroachment of Romania by Stalin's troopers, and other happenings.",1.310994,/wDXrtKzODv3etZTuw4MOu2blYtl.jpg,"[{'name': 'Les Films Concordia', 'id': 1714}, {'name': 'Avala Film', 'id': 5940}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Compagnia Cinematografica Champion', 'id': 10000}, {'name': 'Carlo Ponti Production', 'id': 60762}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-04-26,0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,,The 25th Hour,False,7.5,6
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,97187,tt0220218,ja,サイバーシティ OEDO 808,"In the city of Oedo 2808a.d., three Cyber criminals are given two choices, to either rot in jail or to join a special force of the Cyber Police to get possibly one more chance at freedom ever again. For each criminal apprehended, and for each successful mission done, the state will agree to reduce their sentences. Lead by Hasegawa, the new recruits: Sengoku, Gogul, and Benton will bring some hard justice to Oedo and possibly taste freedom again.",0.008267,/qttoPO8RGswVJl5HrXoXly3bOeG.jpg,[],[],1990-01-01,0,149.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,A hardcore cyberpunk classic.,Cyber City Oedo 808,False,6.0,13
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.jokergame-movie.com,319669,tt3446906,ja,ジョーカー・ゲーム,"\"Set along a backdrop of a fictitious second world war at an international city in Asia. In Japan, Lieutenant Colonel Yuki (Yusuke Iseya) recommends the creation of spy training school \"\"D Kikan\"\". Meanwhile","Kato (Kazuya Kamenashi) is facing capital punishment for his refusal to follow a superior's order. Kato is then scouted by \"\"D Kikan\"\". He goes through a harsh training regiment and faces his first mission as a spy. In order to seize American ambassador Graham's confidential documents \"\"Black Note.\"\" Kato infiltrates into an international city. A battle to gain possession of the \"\"Black Note\"\" ensues between Kato",a mysterious woman named Rin (Kyoko Fukada),the British Spy Agency,"the Soviet Spy Agency and the radical army in Japan.\"",0.987496,/ymt8DjBSnXScGvAhOhSpe0DXhzu.jpg,"[{'name': 'Toho', 'id': 5897}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-01-31,0,108.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,
False,,0,"[{'id': 18, 'name': 'Drama'}]",,29008,tt0380736,en,El séptimo día,"Isabel Jimenez is a teenager witnessing a horrible feud between her own family and the Fuentes family, a fued involving broken hearts, property disputes and a mysterious fire that destroyed the Fuentes house. Isabel's uncle is murdered by Jeronimo Fuentes, who later tries to stab her father. After Jeronimo dies in jail, Isabel must look outside of her family for the truth, learning from the village idiot that her father may have set fire to the Fuentes home.",1.447963,/2xePMVRoCXFPv9LoRgwbWJRgXkk.jpg,"[{'name': 'Lolafilms / Artedis', 'id': 41533}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2004-04-23,0,103.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,Thirty years of hatred. One bloody Sunday,The 7th Day,False,6.4,7
False,,0,[],,135679,tt0762070,en,"Andrew Jenks, Room 335","To get to know the world he lives in, college kid Andrew Jenks doesn't take off to remote, exotic places with a backpack, but instead decides to go and stay in a retirement home in Florida for a few weeks. There, he gets acquainted with Tammy, Libby, Dotty and Bill, all of whom are past their prime. These few weeks turn into a valuable experience for Jenks, who approaches the elderly people with an open mind and takes a close look at the less cheerful sides of old age, including decay and dependence.",0.096034,/itlsSDdnkAHa2ZIY8SQIWLve6IK.jpg,[],[],2008-01-15,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Andrew Jenks, Room 335",False,10.0,1
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.bbc.co.uk/programmes/b006pn88/profiles/newyorkreviewofbooks,274906,tt3510820,en,The 50 Year Argument,"Directed by acclaimed filmmaker Martin Scorsese and his longtime documentary collaborator David Tedeschi, A 50 Year Argument rides the waves of literary, political, and cultural history as charted by the The New York Review of Books, America’s leading journal of ideas for over 50 years. Provocative, idiosyncratic and incendiary, the film weaves rarely seen archival material, contributor interviews, excerpts from writings by such icons as James Baldwin, Gore Vidal, and Joan Didion along with original verité footage filmed in the Review’s West Village offices. Confrontation and original argument are in the Review's DNA - the magazine seems as vital now as when it was run by its indefatigable founding editors, Robert Silvers and the late Barbara Epstein. Co-produced with the BBC's award-winning Arena and shaped by Scorcese's vivid filmmaking style, The Fifty Year Argument captures the power of ideas in influencing history.",1.3485,/4vgaBO4xsGTP6erS5ZTjHkzUBeW.jpg,"[{'name': 'BBC Arena', 'id': 17179}, {'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Sikelia Productions', 'id': 23243}, {'name': 'Magna Global Entertainment', 'id': 29646}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-06-29,0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The 50 Year Argument,False,7.3,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,27255,tt0867295,en,From a Place of Darkness,"\"Miles Kody, is a documentary filmmaker. As Miles tapes his interviews with Vic he becomes aware of the appearance of \"\"ghosts\"\" captured on his video monitor. He realizes that the faint energy fields of these ghosts",past victims of the snuff films,"are picked up more readily on video...\"",0.582832,/1lz7QXRRHTL16hQzqnw929dq1Vl.jpg,"\"[{'name': 'PDP Productions', 'id': 16185}, {'name': \"\"Vic's Flicks\"\"","'id': 61915}]\"",[],2008-03-25,0,84.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,From a Place of Darkness
False,"{'id': 426761, 'name': 'Hentai Kamen Collection', 'poster_path': '/rbc0HDOrbuTy8EVbKe6TVVucsYd.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",http://hk-movie.jp/index.html,204342,tt2708764,ja,HK/変態仮面,"\"High school student Kyosuke Shikijo is the most talented member of the school's martial arts of the fist club. His late father was detective and Kyosuke share his father's strong sense of justice. Kyosuke also has a secret. Kyosuke likes to wear female underwear and transforms himself into the alter ego \"\"Hentai Kamen","\"\" wearing female underwear and gaining superhuman powers. This unusual interest also comes from his parents",with his father a masochist and his mother a sadist. By chance,Kyosuke gets the underwear of female high school student Aiko Himeno. With her underwear,"he gains various pervert techniques and attempts to protect Aiko from a dirty and heinous teacher.\"",4.095284,/d7OC5tXffxMFvaXbWUs3zqgLCPU.jpg,"\"[{'name': \"\"L'espace Vision\"\"",'id': 17227},{'name': 'T-Joy',"'id': 17228}]\"","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-04-13,0,90.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,91973,tt1817209,de,Lollipop Monster,"Ari and Oona go to the same school. Lolita-like Ari, is blonde, pouting and lives in a world of bright colours, frustrated by her mother still treating her as a child, while arty Oona dresses in black and is treated as an adult by her artist father. When Oona’s father commits suicide after his wife has an affair with his brother Lukas, Oona starts to self-harm, but finds and unlikely friendship with Ari. Ari’s enthusiasm for exerting her sexuality rebounds when she starts an affair with Oona’s uncle, who has recently moved in with Oona’s mother.",0.482273,/KJ0kVA5iIUTAQXHOE6ZDx6Z3eY.jpg,"\"[{'name': 'ZDF \"\"Das Kleine Fernsehspiel\"\"'",'id': 1928},{'name': 'Zweites Deutsches Fernsehen (ZDF)',"'id': 4606}]\"","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2011-02-14,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Lollipop Monster
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,48856,tt0379484,de,Schussangst,"\"Dito Tsintsadze's drama focuses on a loner whose life changes dramatically, when he gets to know a beautiful, but strange girl. Lukas, a young man doing \"\"meals on wheels\"\" instead of military service",doesn't have many friends and leads a boring life,until he meets Isabella. The fascinating girl soon becomes his best friend,but Lukas learns she has a sexual relationship to her stepfather. Thus,"he is obsessed with the idea of delivering Isabella by killing the man..\"",0.758908,/c9o23jLLRqMrooWWpB7jchp8rVx.jpg,"[{'name': 'Tatfilm', 'id': 20370}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2003-01-01,0,105.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,63569,tt0060083,ru,Aybolit-66,A fantasy story based on Kornei Chukovsky classics about a brave doctor Aybolit and his adventures on the land and on the sea.,0.794776,/sk7GfLMCDHGiPHlp3tdawecpuuv.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1966-06-06,0,99.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Oh How It Hurts 66,False,6.8,5
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,67280,tt0823715,en,Billy Wilder Speaks,"\"In 1988, Oscar-winning German filmmaker Volker Schlondorff (\"\"The Tin Drum\"\") sat down with legendary director Billy Wilder at his office in Beverly Hills",California and turned on his camera for a series of filmed interviews. The conversation went on for two weeks. The results were aired on German TV in 1992 and debuted on U.S. television when it was shown on Turner Classic Movies in 2006. We are presented with a generous smattering of film clips,rare photographs and artwork,but mostly Wilder just sits in his office and talks with the off screen Schlondorff,"moving easily between English and German.\"",0.183492,/jf4VRWK7crlJJjiNFO6GIWbBVJ3.jpg,[],[],2006-06-22,0,71.0,[],Released,
